Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Date,Time,Payment,cogs,Rating
176-64-7711,B,Mandalay,Normal,Male,Food and beverages,32.32,3,3/27/2019,19:11,Credit card,96.96,4.3
191-29-0321,B,Mandalay,Member,Female,Fashion accessories,19.77,10,2/27/2019,18:57,Credit card,197.7,5.0
729-06-2010,B,Mandalay,Member,Male,Health and beauty,80.47,9,1/6/2019,11:18,Cash,724.23,9.2
640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,88.39,9,3/2/2019,12:40,Cash,795.51,6.3
186-79-9562,B,Mandalay,Normal,Male,Health and beauty,71.77,7,3/29/2019,14:06,Cash,502.39,8.9
834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,43.0,4,1/31/2019,20:48,Ewallet,172.0,7.6
162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,68.98,1,1/21/2019,20:13,Cash,68.98,4.8
760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,1/20/2019,20:37,Ewallet,124.96,9.1
445-30-9252,A,Yangon,Normal,Male,Sports and travel,25.7,3,1/17/2019,17:59,Ewallet,77.1,6.1
786-94-2700,A,Yangon,Member,Male,Food and beverages,80.62,6,2/28/2019,20:18,Cash,483.72,9.1
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,3/19/2019,15:52,Ewallet,302.12,8.3
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,2/19/2019,15:14,Ewallet,698.67,7.2
268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,13.85,9,2/4/2019,12:50,Ewallet,124.65,6.0
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,98.7,8,1/31/2019,10:36,Ewallet,789.6,8.5
258-92-7466,A,Yangon,Normal,Female,Health and beauty,35.68,5,2/6/2019,18:33,Credit card,178.4,6.6
857-16-3520,A,Yangon,Member,Female,Fashion accessories,71.46,7,3/28/2019,16:06,Ewallet,500.22,4.5
482-17-1179,A,Yangon,Member,Male,Electronic accessories,11.94,3,1/19/2019,12:47,Credit card,35.82,8.1
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,45.38,3,2/17/2019,13:34,Credit card,136.14,7.2
821-14-9046,B,Mandalay,Member,Female,Fashion accessories,17.48,6,1/18/2019,15:04,Credit card,104.88,6.1
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,25.56,7,2/2/2019,20:42,Cash,178.92,7.1
678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,90.63,9,1/18/2019,15:28,Cash,815.67,5.1
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,44.12,3,3/18/2019,13:45,Credit card,132.36,7.9
592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,36.77,7,1/11/2019,20:10,Cash,257.39,7.4
434-35-9162,B,Mandalay,Member,Male,Food and beverages,23.34,4,2/4/2019,18:53,Ewallet,93.36,7.4
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,28.5,8,2/6/2019,14:24,Cash,228.0,6.6
442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,1/8/2019,11:42,Credit card,166.71,5.9
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,69.74,10,3/5/2019,17:49,Credit card,697.4,8.9
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,3/16/2019,15:33,Ewallet,389.04,6.8
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,52.18,7,3/9/2019,10:54,Cash,365.26,9.3
247-11-2470,A,Yangon,Member,Female,Fashion accessories,22.32,4,3/1/2019,16:23,Credit card,89.28,4.4
635-28-5728,A,Yangon,Normal,Male,Health and beauty,56.0,3,2/28/2019,19:33,Ewallet,168.0,4.8
756-49-0168,A,Yangon,Member,Male,Fashion accessories,19.7,1,2/8/2019,11:39,Ewallet,19.7,9.5
438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,75.88,7,1/24/2019,10:38,Ewallet,531.16,8.9
238-45-6950,B,Mandalay,Member,Male,Food and beverages,53.72,1,3/1/2019,20:03,Ewallet,53.72,6.4
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,10,3/10/2019,12:39,Credit card,819.5,6.0
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,3/23/2019,15:59,Credit card,568.4,8.1
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,1/29/2019,14:26,Ewallet,587.6,9.0
197-77-7132,B,Mandalay,Member,Male,Electronic accessories,91.56,8,1/12/2019,18:22,Ewallet,732.48,6.0
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,93.96,9,3/20/2019,11:32,Cash,845.64,9.8
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,3/23/2019,12:41,Cash,389.27,8.5
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,84.83,1,1/14/2019,15:20,Ewallet,84.83,8.8
373-14-0504,A,Yangon,Member,Female,Sports and travel,71.63,2,2/12/2019,14:33,Ewallet,143.26,8.8
546-80-2899,A,Yangon,Member,Male,Home and lifestyle,37.69,2,2/20/2019,15:29,Ewallet,75.38,9.5
345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,31.67,8,1/2/2019,16:19,Credit card,253.36,5.6
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.42,1,2/2/2019,16:33,Cash,38.42,8.6
457-13-1708,B,Mandalay,Member,Male,Fashion accessories,65.23,10,1/8/2019,19:07,Credit card,652.3,5.2
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,1/30/2019,14:43,Credit card,52.65,5.8
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.29,9,3/26/2019,19:28,Credit card,110.61,8.0
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,81.23,7,1/15/2019,20:44,Cash,568.61,9.0
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22.32,4,3/14/2019,11:16,Ewallet,89.28,4.1
585-86-8361,A,Yangon,Normal,Female,Food and beverages,27.28,5,2/3/2019,10:31,Credit card,136.4,8.6
807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.42,10,2/22/2019,12:30,Ewallet,174.2,7.0
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,73.28,5,1/24/2019,15:05,Ewallet,366.4,8.4
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.87,3,1/25/2019,18:30,Ewallet,254.61,7.4
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97.29,8,3/9/2019,13:18,Credit card,778.32,6.2
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.74,8,2/17/2019,15:28,Ewallet,285.92,4.9
406-46-7107,A,Yangon,Normal,Female,Home and lifestyle,96.52,6,1/11/2019,11:52,Cash,579.12,4.5
250-17-5703,A,Yangon,Member,Male,Food and beverages,18.85,10,2/27/2019,18:24,Ewallet,188.5,5.6
156-95-3964,A,Yangon,Normal,Female,Food and beverages,55.39,4,3/25/2019,15:19,Ewallet,221.56,8.0
842-40-8179,B,Mandalay,Member,Female,Food and beverages,77.2,10,2/11/2019,10:38,Credit card,772.0,5.6
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.13,10,1/31/2019,15:12,Credit card,721.3,4.2
410-67-1709,A,Yangon,Member,Female,Fashion accessories,63.88,8,1/20/2019,17:48,Ewallet,511.04,9.9
587-73-4862,A,Yangon,Member,Female,Health and beauty,10.69,5,3/26/2019,11:07,Ewallet,53.45,7.6
787-87-2010,A,Yangon,Member,Male,Health and beauty,55.5,4,1/20/2019,15:48,Credit card,222.0,6.6
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95.46,8,3/5/2019,19:40,Ewallet,763.68,4.7
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,1/5/2019,20:30,Credit card,228.18,9.8
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,13.69,6,2/13/2019,13:59,Cash,82.14,6.3
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.64,4,3/16/2019,18:51,Cash,382.56,7.9
886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,11.43,6,1/15/2019,17:24,Cash,68.58,7.7
707-32-7409,B,Mandalay,Member,Female,Sports and travel,95.54,4,2/26/2019,11:58,Ewallet,382.16,4.5
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87,7,2/27/2019,19:01,Credit card,601.09,8.0
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,67.99,7,2/17/2019,16:50,Ewallet,475.93,5.7
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2/6/2019,10:22,Credit card,52.42,6.3
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,65.65,2,1/17/2019,16:46,Cash,131.3,6.0
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,28.86,5,1/22/2019,18:08,Credit card,144.3,8.0
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,7,3/5/2019,18:02,Credit card,457.17,4.2
875-31-8302,B,Mandalay,Normal,Male,Sports and travel,93.38,1,1/3/2019,13:07,Cash,93.38,9.6
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.25,5,3/20/2019,17:52,Cash,126.25,6.1
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87.87,9,1/31/2019,20:32,Ewallet,790.83,5.6
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.8,8,2/19/2019,19:24,Cash,174.4,8.3
534-53-3526,A,Yangon,Normal,Female,Sports and travel,94.76,4,2/11/2019,16:06,Ewallet,379.04,7.8
307-04-2070,A,Yangon,Member,Female,Fashion accessories,30.62,1,2/5/2019,14:14,Credit card,30.62,4.1
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,3/3/2019,17:36,Cash,352.08,8.8
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.16,5,2/24/2019,13:08,Ewallet,50.8,4.1
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,74.58,7,2/4/2019,16:09,Credit card,522.06,9.0
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,2/19/2019,11:33,Ewallet,575.12,5.5
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,10.99,5,1/23/2019,10:18,Credit card,54.95,9.3
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60.47,3,1/14/2019,10:55,Credit card,181.41,5.6
497-37-6538,A,Yangon,Normal,Male,Sports and travel,58.91,7,1/17/2019,15:15,Ewallet,412.37,9.7
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.41,1,3/3/2019,20:06,Credit card,46.41,4.0
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4,2/15/2019,20:21,Credit card,274.2,9.2
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,97.37,10,1/15/2019,13:48,Credit card,973.7,4.9
263-12-5321,A,Yangon,Member,Male,Electronic accessories,92.6,7,2/27/2019,12:52,Credit card,648.2,9.3
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.61,2,2/26/2019,12:28,Credit card,93.22,6.6
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18,2,3/15/2019,16:26,Ewallet,54.36,4.3
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,1/24/2019,13:24,Cash,60.87,5.5
864-24-7918,A,Yangon,Member,Female,Sports and travel,24.49,10,2/22/2019,15:15,Cash,244.9,8.1
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.78,1,3/15/2019,10:50,Credit card,92.78,9.8
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,2/11/2019,18:38,Ewallet,433.45,9.4
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,23.01,6,1/12/2019,16:45,Ewallet,138.06,7.9
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.2,8,3/3/2019,19:30,Ewallet,241.6,5.1
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7,3/23/2019,13:23,Ewallet,471.73,6.9
759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.96,9,3/4/2019,11:27,Cash,440.64,8.0
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9,2/23/2019,11:12,Cash,680.31,8.0
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,77.47,4,3/17/2019,16:36,Cash,309.88,4.2
618-34-8551,A,Yangon,Normal,Female,Sports and travel,93.18,2,1/16/2019,18:41,Credit card,186.36,8.5
257-60-7754,A,Yangon,Normal,Female,Electronic accessories,50.23,4,1/8/2019,17:12,Cash,200.92,9.0
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,17.75,1,1/14/2019,10:38,Cash,17.75,8.6
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,1/31/2019,10:33,Ewallet,621.8,6.0
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,8,3/15/2019,14:38,Ewallet,86.0,6.2
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,40.26,10,2/24/2019,18:06,Credit card,402.6,5.0
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64.97,5,2/8/2019,12:52,Credit card,324.85,6.5
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,1,3/22/2019,14:00,Cash,95.15,6.0
778-34-2523,A,Yangon,Member,Female,Electronic accessories,48.62,8,1/24/2019,10:57,Cash,388.96,5.0
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.21,8,3/14/2019,16:45,Ewallet,425.68,5.0
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,1/23/2019,11:15,Cash,318.08,9.2
832-51-6761,A,Yangon,Normal,Male,Food and beverages,33.88,8,1/19/2019,20:29,Ewallet,271.04,9.6
869-11-3082,B,Mandalay,Member,Male,Health and beauty,96.16,4,1/27/2019,20:03,Credit card,384.64,8.4
190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.16,5,2/3/2019,14:35,Credit card,235.8,6.0
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52.89,4,3/25/2019,16:32,Ewallet,211.56,6.7
186-43-8965,A,Yangon,Member,Female,Home and lifestyle,47.68,2,2/24/2019,10:10,Credit card,95.36,4.1
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17,1,2/7/2019,14:15,Cash,10.17,5.9
276-75-6884,A,Yangon,Normal,Female,Health and beauty,68.71,3,3/4/2019,10:05,Cash,206.13,8.7
109-86-4363,B,Mandalay,Member,Female,Sports and travel,60.08,7,2/14/2019,11:36,Credit card,420.56,4.5
569-76-2760,A,Yangon,Member,Female,Sports and travel,22.01,4,1/29/2019,18:15,Credit card,88.04,6.6
222-42-0244,B,Mandalay,Member,Female,Health and beauty,72.11,9,1/28/2019,13:53,Credit card,648.99,7.7
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,3,3/26/2019,18:37,Credit card,123.84,8.5
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,3/24/2019,18:27,Cash,649.5,5.2
416-17-9926,A,Yangon,Member,Female,Electronic accessories,74.22,10,1/1/2019,14:42,Credit card,742.2,4.3
237-44-6163,A,Yangon,Normal,Male,Electronic accessories,10.56,8,1/24/2019,17:43,Cash,84.48,7.6
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62.57,4,2/25/2019,18:37,Cash,250.28,9.5
343-75-9322,B,Mandalay,Member,Female,Sports and travel,11.85,8,1/9/2019,16:34,Cash,94.8,4.1
528-14-9470,A,Yangon,Member,Male,Health and beauty,91.3,1,2/14/2019,14:42,Ewallet,91.3,9.2
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40.73,7,3/12/2019,11:01,Ewallet,285.11,5.4
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.38,1,3/26/2019,19:44,Cash,52.38,5.8
288-62-1085,A,Yangon,Member,Male,Fashion accessories,38.54,5,1/9/2019,13:34,Ewallet,192.7,5.6
670-71-7306,B,Mandalay,Normal,Male,Sports and travel,44.63,6,1/2/2019,20:08,Credit card,267.78,5.1
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,1/15/2019,15:01,Cash,558.7,5.8
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,29.22,6,1/1/2019,11:40,Ewallet,175.32,5.0
497-36-0989,A,Yangon,Normal,Male,Fashion accessories,51.94,3,2/15/2019,15:21,Cash,155.82,7.9
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60.3,1,2/28/2019,17:38,Cash,60.3,6.0
860-73-6466,A,Yangon,Member,Female,Sports and travel,39.47,2,3/2/2019,16:16,Credit card,78.94,5.0
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.87,2,2/13/2019,18:15,Credit card,29.74,8.9
896-34-0956,A,Yangon,Normal,Male,Fashion accessories,21.32,1,1/26/2019,12:43,Cash,21.32,5.9
804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.78,3,1/30/2019,11:32,Credit card,281.34,5.9
585-90-0249,A,Yangon,Member,Male,Electronic accessories,73.26,1,1/27/2019,18:08,Ewallet,73.26,9.7
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1/30/2019,17:08,Credit card,22.38,8.6
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.88,9,1/8/2019,19:38,Cash,655.92,4.0
125-45-2293,A,Yangon,Normal,Female,Fashion accessories,99.1,6,1/19/2019,13:11,Cash,594.6,4.2
843-73-4724,A,Yangon,Normal,Male,Fashion accessories,74.1,1,1/25/2019,11:05,Cash,74.1,9.2
409-33-9708,A,Yangon,Normal,Female,Fashion accessories,98.48,2,2/19/2019,10:12,Ewallet,196.96,9.2
658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,53.19,7,1/14/2019,15:42,Ewallet,372.33,5.0
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52.79,10,2/25/2019,11:58,Ewallet,527.9,10.0
160-22-2687,A,Yangon,Member,Female,Health and beauty,95.95,5,1/23/2019,14:21,Ewallet,479.75,8.8
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,36.51,9,2/16/2019,10:52,Cash,328.59,4.2
770-42-8960,B,Mandalay,Normal,Male,Food and beverages,21.12,8,1/1/2019,19:31,Cash,168.96,6.3
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,28.31,4,3/7/2019,18:35,Cash,113.24,8.2
234-36-2483,B,Mandalay,Normal,Male,Health and beauty,57.59,6,2/15/2019,13:51,Cash,345.54,5.1
316-66-3011,A,Yangon,Member,Female,Food and beverages,47.63,9,1/23/2019,12:35,Cash,428.67,5.0
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,2/20/2019,13:24,Ewallet,86.27,7.0
840-76-5966,A,Yangon,Member,Male,Sports and travel,12.76,2,1/8/2019,18:06,Ewallet,25.52,7.8
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11.28,9,3/17/2019,11:55,Credit card,101.52,4.3
533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,51.07,7,1/12/2019,11:42,Cash,357.49,7.0
124-31-1458,A,Yangon,Member,Female,Electronic accessories,79.59,3,1/8/2019,14:30,Cash,238.77,6.6
176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,33.81,3,1/26/2019,15:11,Ewallet,101.43,7.3
361-59-0574,B,Mandalay,Member,Male,Sports and travel,90.53,8,3/15/2019,14:48,Credit card,724.24,6.5
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,62.82,2,1/17/2019,12:36,Ewallet,125.64,4.9
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.31,3,1/8/2019,19:09,Credit card,72.93,4.3
852-82-2749,A,Yangon,Normal,Male,Sports and travel,64.59,4,1/6/2019,13:35,Ewallet,258.36,9.3
873-14-6353,A,Yangon,Member,Male,Food and beverages,24.82,7,2/16/2019,10:33,Credit card,173.74,7.1
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,3/13/2019,15:45,Ewallet,56.5,9.6
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21.43,10,1/28/2019,11:51,Cash,214.3,6.2
166-19-2553,A,Yangon,Member,Male,Sports and travel,89.06,6,1/18/2019,17:26,Cash,534.36,9.9
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.29,4,3/19/2019,11:52,Credit card,93.16,5.9
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,3/15/2019,14:04,Ewallet,522.08,6.3
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2/12/2019,17:49,Cash,52.35,4.0
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39.75,1,2/25/2019,20:19,Cash,39.75,6.1
448-61-3783,A,Yangon,Normal,Female,Electronic accessories,90.02,8,3/21/2019,16:08,Credit card,720.16,4.5
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12.1,8,1/19/2019,10:17,Ewallet,96.8,8.6
490-95-0021,B,Mandalay,Member,Female,Food and beverages,33.21,10,1/8/2019,14:25,Ewallet,332.1,6.0
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8,3/30/2019,12:51,Credit card,81.44,9.5
311-13-6971,B,Mandalay,Member,Male,Sports and travel,31.99,10,2/20/2019,15:18,Credit card,319.9,9.9
291-55-6563,A,Yangon,Member,Female,Home and lifestyle,34.42,6,3/30/2019,12:45,Ewallet,206.52,7.5
548-48-3156,A,Yangon,Member,Female,Food and beverages,83.34,2,3/19/2019,13:37,Cash,166.68,7.6
460-93-5834,A,Yangon,Normal,Male,Sports and travel,45.58,7,1/13/2019,10:03,Cash,319.06,5.0
325-89-4209,A,Yangon,Member,Male,Food and beverages,87.9,1,2/5/2019,19:42,Ewallet,87.9,6.7
884-80-6021,A,Yangon,Member,Female,Electronic accessories,73.47,10,3/23/2019,13:14,Ewallet,734.7,9.5
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,3/13/2019,12:47,Ewallet,97.52,6.8
880-46-5796,A,Yangon,Member,Male,Sports and travel,76.92,10,3/17/2019,19:53,Ewallet,769.2,5.6
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,83.66,5,2/21/2019,10:26,Cash,418.3,7.2
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57.91,8,2/7/2019,15:06,Cash,463.28,8.1
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5,3/2/2019,16:35,Credit card,462.45,8.6
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,5,3/6/2019,20:57,Cash,141.9,9.4
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50.45,6,2/6/2019,15:16,Credit card,302.7,8.9
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.16,8,1/28/2019,17:47,Credit card,793.28,4.2
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,1/18/2019,16:23,Ewallet,425.18,5.0
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47.27,6,2/5/2019,10:17,Cash,283.62,8.8
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.6,7,3/2/2019,13:50,Cash,599.2,5.3
146-09-5432,A,Yangon,Member,Male,Food and beverages,35.04,9,2/9/2019,19:17,Ewallet,315.36,4.6
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,44.84,9,1/14/2019,14:00,Credit card,403.56,7.5
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,45.97,4,2/9/2019,12:02,Ewallet,183.88,5.1
595-94-9924,A,Yangon,Member,Female,Health and beauty,27.73,5,3/26/2019,20:21,Credit card,138.65,4.2
865-41-9075,A,Yangon,Normal,Male,Food and beverages,11.53,7,1/28/2019,17:35,Cash,80.71,8.1
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,58.32,2,2/14/2019,12:42,Ewallet,116.64,6.0
118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,3/24/2019,17:56,Cash,313.52,7.9
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84.61,10,2/9/2019,18:58,Credit card,846.1,8.8
851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82.88,5,3/24/2019,14:08,Credit card,414.4,6.6
186-71-5196,A,Yangon,Member,Female,Food and beverages,79.54,2,3/27/2019,16:30,Ewallet,159.08,6.2
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,49.01,10,1/27/2019,10:44,Credit card,490.1,4.2
313-66-9943,B,Mandalay,Member,Female,Food and beverages,29.15,3,3/27/2019,20:29,Credit card,87.45,7.3
151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,1/19/2019,11:43,Ewallet,224.52,8.6
453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,93.12,8,2/7/2019,10:09,Cash,744.96,6.8
522-57-8364,A,Yangon,Member,Male,Fashion accessories,51.34,8,1/31/2019,10:00,Ewallet,410.72,7.6
459-45-2396,A,Yangon,Member,Female,Food and beverages,99.6,3,2/25/2019,18:45,Cash,298.8,5.8
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,2/2/2019,12:40,Cash,212.94,4.1
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.85,1,3/14/2019,15:36,Credit card,42.85,9.3
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,94.67,4,3/11/2019,12:04,Cash,378.68,6.8
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,68.97,3,2/22/2019,11:26,Ewallet,206.91,8.7
636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.26,3,3/2/2019,12:36,Ewallet,78.78,6.3
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,3/10/2019,15:06,Credit card,322.11,5.1
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,16.37,6,2/8/2019,10:58,Cash,98.22,7.0
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,2/22/2019,12:10,Credit card,25.46,5.2
887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,83.14,7,1/10/2019,10:31,Credit card,581.98,6.6
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,35.22,6,3/14/2019,13:49,Ewallet,211.32,6.5
226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,13.78,4,1/10/2019,11:10,Ewallet,55.12,9.0
321-49-7382,B,Mandalay,Member,Male,Sports and travel,88.31,1,2/15/2019,17:38,Credit card,88.31,5.2
397-25-8725,A,Yangon,Member,Female,Health and beauty,39.62,9,1/13/2019,17:54,Credit card,356.58,6.8
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88.25,9,2/15/2019,20:51,Credit card,794.25,7.6
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,25.31,2,3/2/2019,19:26,Ewallet,50.62,7.2
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99.92,6,3/24/2019,13:33,Ewallet,599.52,7.1
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.35,2,2/2/2019,14:05,Credit card,166.7,9.5
243-55-8457,A,Yangon,Normal,Female,Food and beverages,74.44,10,2/27/2019,11:40,Ewallet,744.4,5.1
458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,64.08,7,1/20/2019,12:27,Ewallet,448.56,7.6
501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,63.15,6,1/3/2019,20:24,Ewallet,378.9,9.8
